jianjie,name
内容简介：贾平凹是《红楼》解人，他在《废都》中的艺术雄心就是达到那种《红楼梦》式的境界：无限地实，也无限地虚，越实越虚，愈虚愈实。一部《废都》是一张关系之网。《废都》一个隐蔽的成就，是让广义的、日...,《废都》作者：贾平凹  azw3
内容简介：《长相思》是桐华潜心三年创作的新作，将虐心和争斗写到了极致。全新的人物故事，不变的感动、虐心。 内容推荐 生命是一场又一场的相遇和别离，是一次又一次的遗忘和开始，可总有些事，一旦发生，就留...,《长相思》（全集1+2诉衷情+3思无涯第三部） mobi
内容简介：《大漠三部曲:大漠祭+猎原+白虎关(套装共3册)》以西部平凡农民一家的苦难，呈现了当代西部农民严酷的生存状态。在中国西部腾格里沙漠边缘，有个叫沙湾的小村庄。小村里，有个叫老顺的老人，他有三个儿...,《大漠三部曲》:大漠祭+猎原+白虎关(套装共3册) azw3
内容简介：本书包含莫言十二部著作全集：《丰乳肥臀》《红高粱家族》《檀香刑》《四十一炮》《会唱歌的墙》《生死疲劳》《透明的红萝卜》《红树林》以及更多短篇小说和访谈实录。需要的下载,《莫言文集》（全十二册）epub
内容简介：长江三峡的曲折动荡，是中国人的骄傲，也是中国自然史上的潮信地带。**战争，揭开了中国二千年一遇的“社会文化大转型”的序幕。在史学大家唐德刚的慧眼中，“人文史观”一如“自然史观”，1840年的一场战役...,《从晚清到民国》 作者: 【美】唐德刚 epub+mobi
本书讲述的是从明朝开国到南明小朝廷覆亡之间近三百年，曾经发生过的十场战争。包括：发生于洪武初年明朝和北元之间的岭北之战、永乐年间郑和下西洋的战略威慑，等等。战争是政治的延续，从这些战争中，可以看出...,《皇朝战史：明朝十大战争》 作者：王冬青 epub
大合集，需要的下载,《百家讲坛七周年限量珍藏版》 epub
内容简介◆《西方正典》推荐作品，被哈罗德.布鲁姆誉为“20世纪最迷人的书”！ ◆1982年世界奇幻奖最佳长篇小说，入选科幻小说俱乐部“50年50部最佳幻想小说”！ ◆美国艺术文学院奖、世界奇幻终身成就奖得主...,《他方世界》（全二册） 作者：【美】约翰·克劳利 epub
内容简介：《诡案组》恐怖源于真实！白蛇异冢、影子杀人、九天化尸……一宗宗真实的灵异事件插于虚构的故事当中，交织成集灵异、惊悚、推理于一身的《诡案组》。面对一宗宗离奇诡异的超自然事件，为避免引起市民的...,《诡案组》作者：求无欲【全集精排版】 epub
包含：《起飞：柏林的指令》《急电：北方四岛的呼叫》 《密使：来自斯德哥尔摩》有需要的下载（百度云资源已失效，补充360云下载链接）,《太平洋战争三部曲》作者：佐佐木让【日】 epub
内容简介：人世间大多的秘密都藏在梦里，就像无法掌控自己的命运，活着却如同没有名字的存在。《解密》是一个天才与另一个天才之间的博弈，是将心灵粉碎再重铸。一个身世多舛的数学天才荣金珍，一个类似数学家约...,《解密》作者：麦家 epub
《红顶商人胡雪岩》内容简介：大清首富胡雪岩，幼时家贫，替人放牛为生；稍长，入钱庄干杂活，扫地、倒尿壶，得老板赏识，提为跑街；遇贵人王有龄（浙江巡抚），资助其开钱庄，并与官场中人往来，很快成为杭州巨...,《红顶商人胡雪岩》下载（全6册）  epub
《司马懿吃三国(大全集)(长篇小说)(套装共5册)》内容简介：公元246年，深夜，探子密奏：“回乡养病的司马懿确实新纳了一个宠妾，整日沉溺酒色，他结发老妻得知后大闹一场。老家伙不仅不听，反而大骂她‘长得丑也就...,《司马懿吃三国1-5》下载 epub
目录在图片中需要的下载,《第二次世界大战史大全》下载 epub
内容简介    一九八八年三月，我赶到英吉利海峡的泽西岛参加玛尔提诺的落葬仪式。三年来，我一直在研究他的生平。他曾是三十年代最为睿智而有前途的哲学教授，可是二战爆发之后，他就彻底消失了。&nbsp...,《无路可退的战士》下载 epub
 目录如下：《达•芬奇密码》《失落的秘符》《骗局》《天使与魔鬼》《数字城堡》 需要的下载,《丹·布朗经典作品集》五部下载 epub
目录如下：需要的下载,《东野圭吾作品集》精排版下载 epub
目录如下：《剑桥中国秦汉史》《剑桥中国隋唐史》《剑桥中国辽西夏金元史》《剑桥中国明代史》《剑桥中国晚清史》《剑桥中华民国史》《剑桥中华人民共和国史》需要的下载,《剑桥中国史》全集下载 epub
有需要的下载,《刘慈欣科幻作品集》【中亚正版】
《罗辑思维:有种、有趣、有料》根据罗振宇的互联网视频知识脱口秀《罗辑思维》创作。资深媒体人罗振宇对正在到来的互联网时代有深刻的洞察。他认为，互联网正在成为我们生活中的“基础设施”，它将彻底改变人类协作...,《罗辑思维》下载 epub
不多介绍，也是经典了，有需要的下载,蛮荒系列5本下载（树下野狐）：搜神记、蛮荒记、不周记、云梦泽传说、仙楚 epub
《巨人的陨落》全球读者平均3个通宵读完的超级巨著。碾压全球畅销榜的伟大故事，全球每三秒卖出一本！十年来，最快速度横扫欧美16国排行榜的超级小说。初版荣登《纽约时报》小说畅销排行第1名再版又登《纽约时报...,《巨人的陨落》下载 epub+mobi+azw3
购买地址：点我保罗·柯艾略继《牧羊少年奇幻之旅》后又一力作。主人公维罗妮卡服药自杀，醒来时却躺在一家精神病院，在与疯人们的短暂相处中，她出乎意料地体验到人生的欢愉，找到了真实的自我，甚至找到了令人怦...,中亚优惠：《维罗妮卡决定去死》Kindle版    3.75元
购买地址：点我84岁的老父亲要与36岁的“波提切利的出水维纳斯”——乌克兰尤物瓦伦蒂娜结婚了。为了拯救老爸可预知的人生大难，两个女儿薇拉和娜杰日达决定搁置长期的感情不和，联手把移民工程师父亲从体态丰满、风...,中亚优惠：《乌克兰拖拉机简史》Kindle版    5.99元
20世纪风靡全球的毛姆代表作，流传32年经典译本重新修订；独角兽文库 精装典藏版！《人性的枷锁》是毛姆的长篇半自传体小说，于1915年出版。菲利普天生跛足，自幼失去双亲，自卑的心理深深植根在他的生活中。他在...,《人性的枷锁》下载 作者：毛姆 epub
英国小说家毛姆是一位说故事的圣手。他的小说机智、幽默，不时流露出对某些社会现象的讥讽。《译文经典:月亮和六便士》的情节以法国后印象派画家高更的生平为基础，主人公原是位证券经纪人，人届中年后突然响应内...,《月亮和六便士》下载作者：毛姆  epub
边陲古城镇惊现金元时期的古墓遗址，据传墓主人是后辽传奇丞相耶律乞努。千年古墓重见天日，尘封宝藏价值连城，而其中能号令千军的 “阴兵虎符”更是无价之宝。此时，看似平静的古城镇却是潜流暗涌，高科技跨国盗墓...,《密道追踪》下载 作者：蛇从革  epub
"
内容简介
《平凡的世界(套装共3册)》是一部现实主义小说，也是小说化的家族史。作家高度浓缩了中国西北农村的历史变迁过程，作品达到了思想性与艺术性的高度统一，特别是主人公面对困境艰苦奋斗的精神，对今天...",《平凡的世界（套装共3册）》路遥（作者） epub+mobi
《异事录》又名《异事录:中国绝不公开的捉鬼实录》、《宜昌鬼事》，作者蛇从革，是著名的悬疑小说，共有三部，在天涯、猫扑、豆瓣等论坛上颇受好评，网络点击超过10亿，近万家网站转载，刷新了所有中国悬疑小说的...,《异事录》 （1-3册）下载 epub
简介被誉为描写改革开放30年的第一小说！　　 豆瓣评分高达9.3，经典传世之作！ 史诗笔法，全景展现改革开放三十年中国经济生活！　　 宋运辉，黑五类出身，从小受尽政治歧视，但他把握住1978年恢...,《大江东去》全3册下载 epub
内容简介：“不做圣贤，便为禽兽”。曾国藩的一生，成功显赫到了顶点极处，争议复杂也是千古未有。自湖南起兵后，曾国藩的湘军屡战屡败，两次投江自尽，数度立下遗嘱，更曾在困境绝望中弃官回乡。然而，信奉“好汉打...,《曾国藩（评点插图本）》下载（全三册） epub
本书内容简介：传说，在母亲肚子里的时候，孩子知晓创世的所有秘密，从世界起源直到时间尽头。孩子出生时，会有一名信使来到他的摇篮前，用手指堵住他的双唇，从此，他就再也不能吐露别人托付给他的秘密，那是生...,《第一日》下载【法】马克·李维 epub
"《失控 全人类的最终命运和结局》这是《黑客帝国》主要演员的必读物之一，这本关于机器、系统、生物和社会的""大部头”，揭示了社会进化、特别是互联网发展的""先知预言”，从这本书里，人们可以窥探到SNS...",失控(Out Of Control)》中英双版下载 epub+mobi
"

《纳尼亚传奇》是刘易斯于1950年至1956年间创作的七本系列魔幻故事，分别为《魔法师的外甥》《狮王、女巫和魔衣柜》《能言马与男孩》《凯斯宾王子》《黎明踏浪者号》《银椅》《最后一战》。故事中的""纳尼亚王...",《纳尼亚传奇三部曲》下载（插图精排版） epub
目录        沈从文-《民国大师经典书系：一指流沙，我们都握不住的那段年华》张恨水-《民国大师经典书系：烟雨纷繁，负你一世红颜》胡   适-《民国大师经典书系：此去...,《那些路过心上的经典：民国大师经典书系（套装共9册） 》epub+mobi+azw3
这里有好多你熟悉的情节，熟悉的画面。纯净得让人嫉妒的青春岁月，有一种感觉——每个人心里都有一个叫“章远”的男孩——在我们最意气风发、青春年少的时候。这个场球上的男孩，格子衬衫、颀长的身影、优美的侧脸弧线...,《忽而今夏》下载 epub格式
这是一部关于古董鉴定、收藏、造假、设局的百科全书式小说。字画、青铜、金石、瓷器……每一件古董背后，都是深厚的历史积淀和文化传承；而每一件仿冒品背后，都是机关算尽的机巧和匪夷所思的圈套。古董造假、字画...,《古董局中局》（4部全）下载 epub
沙拉娜之剑的故事一开始也是以一个类似魔戒之王中甘道夫的神秘巫师之出现来揭开序幕。故事主角被告知自己是沙拉娜王室最后的血脉，因此必须前往找寻只有拥有沙拉娜血统的人才能使用的一柄神剑。如同魔戒之王一样...,《沙娜拉之剑三部曲》下载 epub
